algorithm,scenario_name,num_cloudlets,seed,population,iterations,makespan_sec,total_energy_j,avg_waiting_sec,mapping_time_ms
DCOA-TS,Scenario_200,200,1025,10,10,27.1894,4081.6797,7.8178,1
DCOA-TS,Scenario_200,200,1024,10,20,25.1263,3772.6235,8.0671,2
DCOA-TS,Scenario_200,200,1026,24,100,29.3000,4398.3266,8.3722,31
DCOA-TS,Scenario_200,200,1018,500,20,27.4334,4118.2944,8.8065,106
PSO-SA,Scenario_200,200,1016,500,50,75.9736,11401.5779,11.8159,65
DCOA-TS,Scenario_200,200,1007,100,10,27.9994,4203.0016,8.2126,12
DTSO-TS,Scenario_200,200,1023,500,50,30.8387,4627.6374,10.6701,349
PSO-SA,Scenario_200,200,1015,24,500,130.7566,19620.0383,13.9241,30
DCOA-TS,Scenario_200,200,1019,100,10,28.7753,4319.3915,8.2638,17
DCOA-TS,Scenario_200,200,1026,10,10,26.0382,3910.2206,7.7657,2
DCOA-TS,Scenario_200,200,1013,100,500,31.4579,4720.2189,12.5305,590
DCOA-TS,Scenario_200,200,1025,10,20,24.2408,3639.1819,7.8583,1
DCOA-TS,Scenario_200,200,1006,10,50,24.7809,3720.4976,8.1532,3
DCOA-TS,Scenario_200,200,1003,50,10,26.5938,3992.1689,8.1982,15
DCOA-TS,Scenario_200,200,1000,24,10,25.1269,3772.2776,7.8193,4
PSO-SA,Scenario_200,200,1001,500,500,82.8931,12439.3298,11.6460,1563
PSO-SA,Scenario_200,200,1021,100,100,76.9408,11545.4466,13.5776,25
DCOA-TS,Scenario_200,200,1021,24,500,37.1898,5580.6636,12.3158,82
DCOA-TS,Scenario_200,200,1026,50,10,28.5035,4279.5790,8.0168,11
DTSO-TS,Scenario_200,200,1012,50,500,66.2952,10045.8125,31.2754,133
DCOA-TS,Scenario_200,200,1009,10,100,28.6671,4303.9316,8.3265,11
DCOA-TS,Scenario_200,200,1005,24,10,23.5308,3532.1103,7.9407,3
DCOA-TS,Scenario_200,200,1026,10,20,25.3623,3808.5553,7.7791,1
DCOA-TS,Scenario_200,200,1027,10,10,26.6043,3993.7125,7.9824,1
PSO-SA,Scenario_200,200,1019,500,500,80.5583,12088.3839,12.5158,756
DCOA-TS,Scenario_200,200,1012,500,10,28.9376,4345.3487,7.7765,116
DCOA-TS,Scenario_200,200,1007,10,50,25.4194,3815.4924,8.4321,3
DCOA-TS,Scenario_200,200,1008,10,500,29.5732,4438.5945,9.0656,30
DCOA-TS,Scenario_200,200,1008,100,10,27.5996,4142.7254,8.1419,12
DTSO-TS,Scenario_200,200,1010,500,100,61.0588,9160.1602,25.3965,465
DCOA-TS,Scenario_200,200,1002,10,10,25.2078,3784.2827,7.8411,1
DCOA-TS,Scenario_200,200,1020,100,20,23.2869,3495.6497,8.0721,25
DCOA-TS,Scenario_200,200,1029,50,100,29.6879,4456.1295,9.4265,52
DCOA-TS,Scenario_200,200,1027,24,100,27.8724,4184.4375,8.6973,23
DCOA-TS,Scenario_200,200,1020,100,10,23.3211,3500.8048,8.0621,16
DCOA-TS,Scenario_200,200,1006,24,10,26.7006,4009.3725,7.9911,4
PSO-SA,Scenario_200,200,1021,100,10,76.5271,11483.9001,11.1878,3
DCOA-TS,Scenario_200,200,1010,10,100,26.3291,3952.7481,7.5926,8
DCOA-TS,Scenario_200,200,1027,10,20,26.3020,3948.3593,8.0323,1
DCOA-TS,Scenario_200,200,1011,10,10,29.6546,4450.8678,8.5388,1
PSO-SA,Scenario_200,200,1017,500,10,86.7409,13017.1343,10.8972,48
DCOA-TS,Scenario_200,200,1003,10,10,25.4495,3820.7008,7.7627,1
DCOA-TS,Scenario_200,200,1012,10,50,26.1352,3923.1621,8.1697,10
DCOA-TS,Scenario_200,200,1004,50,10,28.9609,4348.0869,8.9394,16
DTSO-TS,Scenario_200,200,1011,500,20,32.2464,4840.1269,8.7570,66
DCOA-TS,Scenario_200,200,1007,24,10,24.6873,3707.2353,7.7709,2
DCOA-TS,Scenario_200,200,1008,10,50,25.4990,3827.5740,7.7604,3
DCOA-TS,Scenario_200,200,1004,10,10,26.2454,3941.0473,7.8247,1
DCOA-TS,Scenario_200,200,1011,10,100,27.7870,4170.3886,8.9078,7
PSO-SA,Scenario_200,200,1025,100,50,91.3373,13706.1939,11.1987,12
DCOA-TS,Scenario_200,200,1028,24,100,29.1160,4370.4277,8.9394,18
DCOA-TS,Scenario_200,200,1021,100,20,27.7524,4166.6888,8.1447,20
DCOA-TS,Scenario_200,200,1021,100,10,27.2577,4092.4861,8.1166,13
DCOA-TS,Scenario_200,200,1013,10,50,26.2529,3941.1043,8.1726,3
DCOA-TS,Scenario_200,200,1008,24,10,29.6591,4452.5226,8.0942,3
DTSO-TS,Scenario_200,200,1008,500,50,41.7691,6267.1992,12.1986,101
DCOA-TS,Scenario_200,200,1013,500,20,27.2662,4093.3154,8.3353,137
DCOA-TS,Scenario_200,200,1005,10,10,23.1012,3468.3094,7.7338,1
DCOA-TS,Scenario_200,200,1026,50,500,33.2676,4992.6808,12.6908,225
DCOA-TS,Scenario_200,200,1012,10,100,26.4733,3973.9024,8.3180,6
DCOA-TS,Scenario_200,200,1012,10,10,24.2823,3645.6918,7.8962,1
DCOA-TS,Scenario_200,200,1009,24,10,24.9164,3741.9279,8.1562,3
DCOA-TS,Scenario_200,200,1028,10,20,26.0913,3917.1155,8.2236,2
DCOA-TS,Scenario_200,200,1014,10,50,29.8656,4482.7212,8.9020,4
DCOA-TS,Scenario_200,200,1005,50,10,24.7822,3721.2995,7.6328,14
PSO-SA,Scenario_200,200,1022,100,10,100.9814,15152.9187,12.9644,7
DTSO-TS,Scenario_200,200,1020,50,500,66.2820,10014.7985,31.3204,272
DCOA-TS,Scenario_200,200,1006,10,10,27.2861,4096.0211,7.9944,1
PSO-SA,Scenario_200,200,1016,24,500,120.5171,18083.3167,12.2264,30
DCOA-TS,Scenario_200,200,1009,10,50,26.2190,3937.6386,7.9789,6
DCOA-TS,Scenario_200,200,1013,500,10,28.5406,4284.6188,8.1968,66
DCOA-TS,Scenario_200,200,1009,10,500,31.4856,4725.3692,10.6395,34
DCOA-TS,Scenario_200,200,1029,24,100,28.8001,4323.0807,8.8983,17
DCOA-TS,Scenario_200,200,1010,100,50,26.5917,3992.0134,8.0053,53
DCOA-TS,Scenario_200,200,1012,50,500,33.1851,4980.3480,11.9813,182
PSO-SA,Scenario_200,200,1017,500,50,71.5400,10735.9396,10.8451,66
DTSO-TS,Scenario_200,200,1016,500,50,39.9136,5988.7279,12.5254,125
DCOA-TS,Scenario_200,200,1029,10,20,25.0580,3762.6420,7.7357,2
DCOA-TS,Scenario_200,200,1013,10,10,24.2524,3640.8181,7.8459,2
DCOA-TS,Scenario_200,200,1022,100,20,28.3562,4256.5133,8.4096,20
PSO-SA,Scenario_200,200,1018,500,10,112.6114,16897.4677,12.1569,16
DTSO-TS,Scenario_200,200,1013,50,500,66.6388,9996.5608,31.1081,87
DTSO-TS,Scenario_200,200,1012,500,20,33.9525,5095.9330,8.2857,39
DCOA-TS,Scenario_200,200,1015,10,50,26.4794,3975.0636,8.3455,4
DCOA-TS,Scenario_200,200,1013,10,100,25.7419,3864.5457,8.2962,7
DCOA-TS,Scenario_200,200,1007,10,10,30.1110,4520.0993,8.0449,1
DCOA-TS,Scenario_200,200,1026,10,100,25.3413,3804.1356,8.1941,7
DCOA-TS,Scenario_200,200,1010,10,50,24.4624,3672.7412,7.5328,4
DCOA-TS,Scenario_200,200,1011,500,50,31.3274,4703.1093,8.8242,248
DCOA-TS,Scenario_200,200,1026,100,50,28.8050,4323.4652,8.5426,102
DCOA-TS,Scenario_200,200,1014,10,10,26.5948,3992.1688,8.0669,1
DCOA-TS,Scenario_200,200,1000,10,50,25.6666,3852.9171,8.2857,4
DCOA-TS,Scenario_200,200,1019,500,20,24.8853,3736.1117,8.1925,130
DCOA-TS,Scenario_200,200,1008,10,10,23.1853,3480.5694,7.5455,2
DCOA-TS,Scenario_200,200,1016,10,50,26.2055,3933.6989,7.9822,3
DCOA-TS,Scenario_200,200,1022,100,10,27.1494,4075.7573,8.2177,33
DCOA-TS,Scenario_200,200,1014,10,100,29.8279,4476.6054,9.2923,8
DCOA-TS,Scenario_200,200,1027,10,100,26.6815,4005.7357,8.1491,8
DCOA-TS,Scenario_200,200,1011,10,50,26.9182,4040.1976,8.7868,3
PSO-SA,Scenario_200,200,1026,100,50,83.1086,12472.0647,11.9438,26
DCOA-TS,Scenario_200,200,1015,10,10,24.6252,3697.0091,7.8427,1
DCOA-TS,Scenario_200,200,1009,10,10,27.8712,4185.6062,7.8635,1
DCOA-TS,Scenario_200,200,1001,10,50,26.7526,4016.6554,7.8553,4
DCOA-TS,Scenario_200,200,1006,50,10,25.1609,3777.4001,8.2103,16
DCOA-TS,Scenario_200,200,1010,10,500,29.7029,4458.1024,9.5797,33
PSO-SA,Scenario_200,200,1019,500,10,72.6149,10896.9020,10.4314,15
PSO-SA,Scenario_200,200,1017,24,500,88.6576,13303.9017,11.8089,30
DCOA-TS,Scenario_200,200,1017,10,50,26.7264,4011.9373,8.7849,4
DTSO-TS,Scenario_200,200,1002,100,500,66.3243,10005.0686,31.3969,202
PSO-SA,Scenario_200,200,1006,100,10,80.0278,12009.2230,12.4706,6
DCOA-TS,Scenario_200,200,1015,10,100,28.5478,4285.3129,8.9217,7
DCOA-TS,Scenario_200,200,1022,24,500,32.5640,4886.4247,12.0320,119
DCOA-TS,Scenario_200,200,1028,10,100,27.9129,4189.9618,8.8358,7
DCOA-TS,Scenario_200,200,1010,10,10,23.1089,3470.2812,7.4126,1
DCOA-TS,Scenario_200,200,1011,100,50,30.6629,4602.5822,8.4484,43
DCOA-TS,Scenario_200,200,1016,10,10,24.0523,3610.5807,7.7971,1
DCOA-TS,Scenario_200,200,1002,10,50,26.6531,4000.7862,8.1219,4
DTSO-TS,Scenario_200,200,1013,500,20,31.6331,4748.6834,8.5732,42
DTSO-TS,Scenario_200,200,1018,100,500,66.4616,10015.4995,31.4980,204
PSO-SA,Scenario_200,200,1016,100,50,80.8925,12138.9854,12.2522,13
DCOA-TS,Scenario_200,200,1018,10,50,26.4718,3974.3925,7.7870,3
DCOA-TS,Scenario_200,200,1017,10,10,26.3498,3956.0586,8.2639,1
DCOA-TS,Scenario_200,200,1016,10,20,24.5567,3686.2492,7.7950,2
PSO-SA,Scenario_200,200,1020,500,10,70.8221,10628.9664,10.9312,16
DCOA-TS,Scenario_200,200,1014,500,10,28.2767,4244.5446,8.4045,67
PSO-SA,Scenario_200,200,1018,500,50,86.9311,13044.5716,11.3773,67
DCOA-TS,Scenario_200,200,1029,10,100,25.7855,3871.3887,8.4601,7
DCOA-TS,Scenario_200,200,1023,100,10,25.2071,3783.9494,8.1134,25
DCOA-TS,Scenario_200,200,1018,10,10,25.0632,3763.6496,7.6550,1
DTSO-TS,Scenario_200,200,1009,500,50,38.6273,5795.8143,12.8390,108
DCOA-TS,Scenario_200,200,1016,10,100,25.9826,3900.1507,8.2628,7
DCOA-TS,Scenario_200,200,1017,10,20,24.6564,3701.5129,8.3435,2
DCOA-TS,Scenario_200,200,1007,50,10,22.9252,3442.5693,7.6244,11
PSO-SA,Scenario_200,200,1017,100,50,67.0264,10059.2111,10.3894,14
DCOA-TS,Scenario_200,200,1002,100,500,34.0422,5107.7364,13.6975,388
PSO-SA,Scenario_200,200,1018,24,500,122.8514,18433.0755,12.9567,32
DCOA-TS,Scenario_200,200,1011,10,500,31.5172,4729.9794,11.1168,31
DCOA-TS,Scenario_200,200,1019,10,50,27.6359,4148.2400,8.3959,4
DCOA-TS,Scenario_200,200,1000,24,500,31.2616,4690.8352,12.2127,84
DTSO-TS,Scenario_200,200,1014,50,500,66.6312,10028.6928,31.2913,89
DTSO-TS,Scenario_200,200,1017,500,50,38.3091,5748.8261,11.7328,100
DCOA-TS,Scenario_200,200,1018,10,20,24.7541,3716.7233,7.6754,2
PSO-SA,Scenario_200,200,1027,100,50,81.7929,12274.4724,10.7666,30
DCOA-TS,Scenario_200,200,1012,100,50,27.7318,4163.4086,8.1492,43
PSO-SA,Scenario_200,200,1021,500,10,64.4038,9664.6635,10.5056,15
DCOA-TS,Scenario_200,200,1000,50,500,31.8941,4785.5364,12.7604,187
PSO-SA,Scenario_200,200,1007,100,10,111.1145,16672.8210,12.9432,7
DTSO-TS,Scenario_200,200,1014,500,20,29.9313,4493.3746,8.1645,49
DTSO-TS,Scenario_200,200,1011,500,100,65.6578,9849.4798,30.5333,203
DCOA-TS,Scenario_200,200,1020,10,50,25.5057,3829.1063,7.9638,3
DCOA-TS,Scenario_200,200,1019,10,20,29.1161,4370.8614,8.1379,2
DCOA-TS,Scenario_200,200,1027,100,50,24.8099,3724.8096,8.1197,90
DCOA-TS,Scenario_200,200,1000,10,500,32.3036,4847.4096,11.6348,29
DCOA-TS,Scenario_200,200,1000,500,10,26.1640,3927.5093,8.3109,67
PSO-SA,Scenario_200,200,1018,100,50,79.8100,11976.3434,12.0312,13
DCOA-TS,Scenario_200,200,1024,100,10,26.3526,3956.9082,8.0574,25
DCOA-TS,Scenario_200,200,1020,500,20,26.2510,3940.8824,8.4199,108
DCOA-TS,Scenario_200,200,1008,50,10,22.6394,3399.6598,7.7230,10
DCOA-TS,Scenario_200,200,1020,10,20,24.9947,3752.1981,7.8789,1
DTSO-TS,Scenario_200,200,1024,500,50,38.6924,5806.0127,11.7339,228
PSO-SA,Scenario_200,200,1022,500,10,60.1311,9024.2377,10.1752,15
DCOA-TS,Scenario_200,200,1021,10,20,24.4267,3667.5658,7.5813,2
DTSO-TS,Scenario_200,200,1026,500,20,33.6082,5044.9201,8.6479,42
PSO-SA,Scenario_200,200,1008,100,10,89.4914,13429.4456,11.4036,7
DCOA-TS,Scenario_200,200,1012,500,500,32.8175,4924.3452,12.4313,2438
DCOA-TS,Scenario_200,200,1012,10,500,28.8748,4333.5332,9.9479,32
DCOA-TS,Scenario_200,200,1013,100,50,27.8627,4181.8136,9.0493,43
PSO-SA,Scenario_200,200,1019,100,50,73.4814,11027.0259,12.2050,14
PSO-SA,Scenario_200,200,1019,500,50,68.6166,10296.9217,11.3006,68
DCOA-TS,Scenario_200,200,1022,10,20,25.2703,3793.8922,8.2536,2
PSO-SA,Scenario_200,200,1028,100,50,76.0311,11409.2134,12.0278,25
DCOA-TS,Scenario_200,200,1013,50,500,32.4689,4872.8930,12.5230,180
DCOA-TS,Scenario_200,200,1023,100,500,33.6235,5045.3299,13.4704,438
DCOA-TS,Scenario_200,200,1017,24,100,29.8785,4484.4544,9.5778,18
DCOA-TS,Scenario_200,200,1015,500,10,27.3253,4102.0696,8.6476,68
DCOA-TS,Scenario_200,200,1011,500,100,34.8221,5226.2979,10.1444,531
DCOA-TS,Scenario_200,200,1023,10,20,24.2050,3633.4084,8.0509,1
DCOA-TS,Scenario_200,200,1025,100,10,29.8744,4484.0917,8.4671,25
DCOA-TS,Scenario_200,200,1027,50,500,31.1468,4673.9902,11.3232,193
DTSO-TS,Scenario_200,200,1010,500,50,39.2209,5885.3563,11.4759,98
DCOA-TS,Scenario_200,200,1001,10,500,31.8718,4783.3246,10.4383,37
DCOA-TS,Scenario_200,200,1001,500,10,26.0485,3910.5310,8.0222,67
DTSO-TS,Scenario_200,200,1015,500,20,32.7677,4918.0934,8.8311,63
PSO-SA,Scenario_200,200,1009,100,10,76.2167,11437.8725,11.9441,3
DTSO-TS,Scenario_200,200,1027,500,20,32.8340,4928.6535,8.5670,40
PSO-SA,Scenario_200,200,1020,100,50,135.9500,20398.9631,12.5589,13
DTSO-TS,Scenario_200,200,1015,50,500,66.2503,9993.9094,31.1929,104
DTSO-TS,Scenario_200,200,1021,50,500,66.4595,10008.0719,31.2867,206
DTSO-TS,Scenario_200,200,1003,100,500,66.2800,9998.3879,31.1550,172
DCOA-TS,Scenario_200,200,1001,24,500,35.2452,5289.3333,11.9124,94
DCOA-TS,Scenario_200,200,1018,24,100,28.8154,4325.3863,8.8468,23
DCOA-TS,Scenario_200,200,1014,100,50,29.4242,4416.2884,9.2816,41
PSO-SA,Scenario_200,200,1010,500,500,71.5530,10738.0732,11.6513,1462
DTSO-TS,Scenario_200,200,1019,100,500,66.4976,10013.8042,31.2654,171
DCOA-TS,Scenario_200,200,1004,100,500,33.7127,5058.4450,13.7261,427
DCOA-TS,Scenario_200,200,1012,500,50,29.1455,4375.0144,8.6909,225
DCOA-TS,Scenario_200,200,1023,24,500,33.3688,5007.4441,12.7251,172
PSO-SA,Scenario_200,200,1021,100,50,72.6436,10900.9024,10.5234,13
PSO-SA,Scenario_200,200,1010,100,10,89.5346,13435.5159,11.3090,3
DCOA-TS,Scenario_200,200,1001,500,50,26.1851,3930.5080,8.6549,265
DCOA-TS,Scenario_200,200,1021,500,20,25.7880,3872.2305,8.2706,104
PSO-SA,Scenario_200,200,1029,100,50,133.2027,19987.0766,13.9243,25
PSO-SA,Scenario_200,200,1020,500,50,72.0595,10813.5110,10.7816,65
DTSO-TS,Scenario_200,200,1028,500,20,27.5438,4134.8191,7.9782,35
DCOA-TS,Scenario_200,200,1002,10,500,31.1093,4669.0166,10.3080,32
PSO-SA,Scenario_200,200,1018,50,500,72.2800,10846.7394,10.5217,63
DTSO-TS,Scenario_200,200,1018,500,50,35.6282,5346.3016,10.8350,148
DCOA-TS,Scenario_200,200,1019,24,100,31.4191,4715.4525,9.7377,22
PSO-SA,Scenario_200,200,1022,100,50,70.6932,10609.1421,11.2010,13
DCOA-TS,Scenario_200,200,1015,100,50,30.5906,4591.1145,9.2915,42
DCOA-TS,Scenario_200,200,1002,500,10,24.0729,3613.6949,7.6946,66
PSO-SA,Scenario_200,200,1029,500,500,71.9177,10791.7274,11.5931,808
DCOA-TS,Scenario_200,200,1027,500,50,31.3918,4712.4482,9.0095,268
DTSO-TS,Scenario_200,200,1016,500,20,32.5903,4891.2736,9.0963,51
PSO-SA,Scenario_200,200,1009,100,500,81.6100,12246.5984,12.0798,142
DCOA-TS,Scenario_200,200,1016,500,10,25.8829,3885.2879,7.9075,80
DTSO-TS,Scenario_200,200,1029,500,20,29.7283,4463.2726,8.2876,39
DCOA-TS,Scenario_200,200,1019,500,50,27.9262,4191.7431,8.6717,221
DTSO-TS,Scenario_200,200,1000,10,10,54.3309,8153.9723,10.5514,1
PSO-SA,Scenario_200,200,1011,100,10,76.4842,11476.9687,11.6940,3
DTSO-TS,Scenario_200,200,1011,500,50,38.0288,5706.0242,12.8715,108
PSO-SA,Scenario_200,200,1023,100,50,94.6910,14209.5714,11.3147,12
DCOA-TS,Scenario_200,200,1014,100,500,33.5752,5038.0064,13.1387,412
PSO-SA,Scenario_200,200,1009,50,500,106.4447,15972.0911,13.2236,63
DTSO-TS,Scenario_200,200,1001,10,10,47.2408,7089.9041,9.9358,1
DCOA-TS,Scenario_200,200,1016,100,50,29.6758,4454.6602,8.5686,42
PSO-SA,Scenario_200,200,1021,500,50,77.9736,11701.4214,11.0500,66
DCOA-TS,Scenario_200,200,1020,24,100,31.0245,4657.3641,9.2287,24
DCOA-TS,Scenario_200,200,1003,10,500,30.5443,4584.0560,10.0485,42
PSO-SA,Scenario_200,200,1024,100,50,68.9391,10345.5503,10.8984,13
PSO-SA,Scenario_200,200,1000,100,100,71.4391,10720.0703,12.8911,50
DCOA-TS,Scenario_200,200,1002,24,500,32.9866,4950.3631,11.7973,101
PSO-SA,Scenario_200,200,1000,100,500,100.2371,15041.4799,11.4676,134
DCOA-TS,Scenario_200,200,1001,50,500,33.4946,5025.8967,13.2340,215
DTSO-TS,Scenario_200,200,1025,500,50,32.1094,4818.4733,10.7486,194
PSO-SA,Scenario_200,200,1012,100,10,79.7857,11973.0733,11.8143,3
PSO-SA,Scenario_200,200,1019,50,500,128.1243,19224.7320,13.6138,63
DCOA-TS,Scenario_200,200,1003,500,10,26.9874,4050.8793,8.1103,66
DCOA-TS,Scenario_200,200,1014,50,500,33.3545,5005.1293,12.0464,176
DTSO-TS,Scenario_200,200,1002,10,10,58.1915,8733.0173,11.9686,1
PSO-SA,Scenario_200,200,1022,100,100,94.6443,14201.6682,12.8193,26
DCOA-TS,Scenario_200,200,1015,50,100,30.9532,4645.3514,9.9549,47
PSO-SA,Scenario_200,200,1007,500,50,61.6737,9255.3430,11.4119,153
DTSO-TS,Scenario_200,200,1019,500,50,40.4944,6075.9763,13.2885,95
DCOA-TS,Scenario_200,200,1021,24,100,32.3226,4851.5345,9.6778,21
DTSO-TS,Scenario_200,200,1027,500,100,60.4403,9067.3712,24.8382,295
PSO-SA,Scenario_200,200,1013,100,10,116.1816,17432.7819,12.3477,3
DTSO-TS,Scenario_200,200,1004,100,500,66.7476,10051.4608,31.1871,172
DTSO-TS,Scenario_200,200,1003,10,10,67.0078,10056.2249,10.5250,0
DCOA-TS,Scenario_200,200,1017,100,50,29.6415,4449.1313,9.7840,43
DCOA-TS,Scenario_200,200,1007,50,100,28.4788,4274.8424,8.9394,39
PSO-SA,Scenario_200,200,1002,100,20,90.7736,13621.7618,11.5460,6
DTSO-TS,Scenario_200,200,1000,500,50,44.7411,6713.1547,14.5695,91
PSO-SA,Scenario_200,200,1010,50,500,83.9914,12603.5782,12.1248,64
DTSO-TS,Scenario_200,200,1012,500,100,57.6200,8644.2669,23.3464,282
DTSO-TS,Scenario_200,200,1012,500,50,38.0742,5713.1609,11.5459,94
DTSO-TS,Scenario_200,200,1020,100,500,66.2912,9973.5354,31.6332,172
DCOA-TS,Scenario_200,200,1028,50,500,32.6584,4900.7063,12.3734,207
PSO-SA,Scenario_200,200,1022,500,50,69.7648,10469.5046,11.7256,66
DCOA-TS,Scenario_200,200,1022,24,100,29.6623,4452.3163,9.4116,17
DCOA-TS,Scenario_200,200,1024,24,500,35.0301,5256.3345,12.9945,160
PSO-SA,Scenario_200,200,1023,100,100,106.9514,16048.3001,12.7298,25
DCOA-TS,Scenario_200,200,1016,50,100,28.4435,4269.9198,8.9710,42
PSO-SA,Scenario_200,200,1003,100,20,77.8689,11685.2955,12.2567,5
DCOA-TS,Scenario_200,200,1004,500,10,28.4540,4271.0666,8.1842,65
PSO-SA,Scenario_200,200,1027,50,500,87.4736,13126.3042,11.7562,63
PSO-SA,Scenario_200,200,1020,50,500,80.1822,12032.4575,12.2052,64
PSO-SA,Scenario_200,200,1001,100,100,105.1400,15776.6980,12.1185,50
DCOA-TS,Scenario_200,200,1018,100,50,30.5723,4588.4739,9.3994,42
PSO-SA,Scenario_200,200,1010,100,500,116.0427,17411.9871,13.6060,130
DCOA-TS,Scenario_200,200,1008,50,100,29.5194,4430.8200,8.9876,39
DCOA-TS,Scenario_200,200,1003,24,500,32.4366,4868.0502,11.3269,89
DCOA-TS,Scenario_200,200,1013,500,50,29.3786,4410.5767,9.0581,222
PSO-SA,Scenario_200,200,1004,100,20,79.6736,11955.9336,12.0028,6
DCOA-TS,Scenario_200,200,1023,24,100,31.8688,4782.6625,9.9333,20
DTSO-TS,Scenario_200,200,1022,50,500,66.8198,10079.8191,31.1720,236
PSO-SA,Scenario_200,200,1018,100,500,115.3989,17315.7592,12.8148,256
PSO-SA,Scenario_200,200,1024,100,100,73.5826,11042.1157,11.7442,26
DTSO-TS,Scenario_200,200,1025,500,500,66.6825,10041.6591,31.4619,1166
PSO-SA,Scenario_200,200,1023,100,10,117.3945,17615.3623,12.7596,4
DTSO-TS,Scenario_200,200,1020,500,50,46.0976,6916.6756,12.8296,92
DCOA-TS,Scenario_200,200,1017,50,100,30.6792,4604.1798,10.4719,140
PSO-SA,Scenario_200,200,1005,100,20,82.5786,12392.7985,10.9717,6
PSO-SA,Scenario_200,200,1011,50,500,69.8378,10479.8574,13.3560,161
PSO-SA,Scenario_200,200,1001,100,500,68.3400,10255.7525,11.0683,227
DTSO-TS,Scenario_200,200,1018,500,100,57.9611,8695.3539,23.6283,480
DCOA-TS,Scenario_200,200,1009,50,100,28.4606,4271.9420,8.9441,135
PSO-SA,Scenario_200,200,1002,100,100,86.9033,13040.7976,12.5541,133
DCOA-TS,Scenario_200,200,1024,24,100,32.5908,4891.1602,10.0574,123
PSO-SA,Scenario_200,200,1008,500,50,62.4799,9375.8599,11.5632,212
DCOA-TS,Scenario_200,200,1005,500,10,26.7997,4023.3166,8.0526,160
PSO-SA,Scenario_200,200,1024,100,10,92.6818,13907.7783,12.4844,3
DTSO-TS,Scenario_200,200,1026,500,50,38.2284,5736.4211,12.6455,253
DTSO-TS,Scenario_200,200,1001,500,50,34.0287,5106.1277,12.2292,203
DTSO-TS,Scenario_200,200,1014,500,500,66.3832,9996.5857,31.2767,1237
PSO-SA,Scenario_200,200,1025,100,100,87.2029,13085.4641,10.9620,26
DCOA-TS,Scenario_200,200,1020,500,50,29.4281,4417.3105,8.9592,318
PSO-SA,Scenario_200,200,1020,500,500,93.2900,13998.8956,12.1000,739
PSO-SA,Scenario_200,200,1023,500,50,101.5609,15239.2953,12.7405,180
PSO-SA,Scenario_200,200,1002,500,500,73.0175,10957.7868,11.3399,740
DCOA-TS,Scenario_200,200,1002,500,50,30.5791,4589.4599,8.6836,382
DCOA-TS,Scenario_200,200,1015,50,500,32.4082,4862.8067,12.2364,276
PSO-SA,Scenario_200,200,1006,100,20,67.1841,10082.5148,11.9996,9
PSO-SA,Scenario_200,200,1028,50,500,95.4343,14320.9714,11.9162,176
PSO-SA,Scenario_200,200,1003,100,100,64.4388,9670.2212,12.3895,25
DCOA-TS,Scenario_200,200,1018,50,100,28.2127,4235.0630,9.0547,43
PSO-SA,Scenario_200,200,1025,100,10,121.2060,18186.8460,12.8058,3
DTSO-TS,Scenario_200,200,1005,100,500,66.1508,9994.9745,31.2962,263
DCOA-TS,Scenario_200,200,1002,50,500,35.8734,5382.6434,12.5532,292
DCOA-TS,Scenario_200,200,1010,50,100,27.8412,4178.8548,8.8827,38
DCOA-TS,Scenario_200,200,1025,24,500,33.3248,5000.4962,12.9790,219
DTSO-TS,Scenario_200,200,1023,50,500,66.7743,10055.4752,31.4283,185
DCOA-TS,Scenario_200,200,1028,500,50,30.1087,4519.3386,9.0366,379
PSO-SA,Scenario_200,200,1026,100,10,88.8364,13330.5117,12.3318,3
DCOA-TS,Scenario_200,200,1024,100,500,31.5372,4732.3094,12.4988,501
PSO-SA,Scenario_200,200,1012,50,500,101.9982,15304.8423,13.8920,63
PSO-SA,Scenario_200,200,1026,100,100,81.5317,12234.5381,11.4853,26
DCOA-TS,Scenario_200,200,1006,500,10,27.0856,4065.9790,8.1605,64
PSO-SA,Scenario_200,200,1009,500,50,84.0955,12620.2604,12.5236,66
DTSO-TS,Scenario_200,200,1021,500,50,35.4788,5323.9941,11.0313,93
DCOA-TS,Scenario_200,200,1011,50,100,30.6576,4601.5203,9.3455,37
PSO-SA,Scenario_200,200,1007,100,20,111.0257,16659.4393,12.9659,14
DCOA-TS,Scenario_200,200,1019,50,100,30.1893,4531.1107,9.3457,39
PSO-SA,Scenario_200,200,1027,100,10,83.0309,12459.6134,13.4579,3
PSO-SA,Scenario_200,200,1021,50,500,101.9618,15299.5832,12.6154,228
PSO-SA,Scenario_200,200,1019,100,500,89.2673,13395.6080,11.0598,126
PSO-SA,Scenario_200,200,1011,100,500,91.7700,13770.4456,12.4347,246
DTSO-TS,Scenario_200,200,1027,500,50,32.8890,4935.5574,11.0553,90
DTSO-TS,Scenario_200,200,1002,500,50,34.4517,5169.7487,10.9710,89
PSO-SA,Scenario_200,200,1008,100,20,76.9011,11539.9127,12.7919,9
DTSO-TS,Scenario_200,200,1021,100,500,66.1439,9993.9443,31.3130,306
PSO-SA,Scenario_200,200,1001,50,500,78.4038,11765.1858,12.7162,227
DCOA-TS,Scenario_200,200,1026,24,500,31.3685,4707.5038,10.8399,79
